image_id,label,filename,rel_path,full_path,width,height,aspect_ratio,is_small,sha256,dhash,is_duplicate,duplicate_of,use_for_training,product_group,split
taper_step_44,taper_step,44.jpg,taper_step/44.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\44.jpg,194,259,0.749,True,aabb43f61f44aa8ca24459168678c6ad78786e9fb6bfbcfba68d94a045e0f4ce,30090a8cc561684c,False,,True,pg_taper_step_043,train
taper_step_45,taper_step,45.jpg,taper_step/45.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\45.jpg,447,447,1.0,False,9574305e13ef84e6e20c5d2262052b958f99cd339df99eced060166b464a499f,38f4b4fcf4b4b43c,False,,True,pg_taper_step_044,val
taper_step_46,taper_step,46.jpg,taper_step/46.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\46.jpg,428,467,0.916,False,f0f1d4aaf1b147aa9464411136c2e89143a6df8a5f48dcc15b4c7666cba04099,00f1d9d949381010,False,,True,pg_taper_step_045,train
taper_step_47,taper_step,47.jpg,taper_step/47.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\47.jpg,447,447,1.0,False,cbf11ddd71880cc5d49146c8a1d36e4a2ef6340e575659f5abd9380d02492e09,2028393939b93838,False,,True,pg_taper_step_046,val
taper_step_48,taper_step,48.jpg,taper_step/48.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\48.jpg,503,397,1.267,False,ef993836c61171454a7686027ba8be04706bc24583d39fae40afed5dcc563892,b979795979b95959,False,,True,pg_taper_step_047,train
taper_step_49,taper_step,49.jpg,taper_step/49.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\49.jpg,428,467,0.916,False,f0f1d4aaf1b147aa9464411136c2e89143a6df8a5f48dcc15b4c7666cba04099,00f1d9d949381010,True,taper_step_46,False,pg_taper_step_045,excluded_duplicate
taper_step_5,taper_step,5.jpg,taper_step/5.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\5.jpg,554,554,1.0,False,9688a455b46be1e8a26cabd4e68948aa869099bf5b7de9383975ed81aaa55439,6070797579703030,False,,True,pg_taper_step_048,train
taper_step_50,taper_step,50.jpg,taper_step/50.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\50.jpg,554,554,1.0,False,ec837b5eb062ae3912158d73cae3baa62af8a26702389f7bca78f8d120de0861,0818797979391838,False,,True,pg_taper_step_013,val
taper_step_51,taper_step,51.jpg,taper_step/51.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\51.jpg,407,491,0.829,False,57d7a94ef2c0200f5d00d998ab7d6e69ccb5fbf0441f3b3aae310afd427ba5b2,0038795979393918,False,,True,pg_taper_step_013,val
taper_step_52,taper_step,52.jpg,taper_step/52.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\52.jpg,300,300,1.0,False,4574b689c2cee3f03cdb95012c99db5e6e8ddcd9c22ad1b026579e281272c7aa,3010696961b2b2b2,False,,True,pg_taper_step_049,train
taper_step_53,taper_step,53.jpg,taper_step/53.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\53.jpg,241,321,0.751,True,acb25fca37508b49c62012fbf2531ae110c37721e3b1004de94ac1d0031cd756,127079797d797979,False,,True,pg_taper_step_050,val
taper_step_54,taper_step,54.jpg,taper_step/54.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\54.jpg,615,477,1.289,False,eb1890929d816a10f16e0b2bcd6e8ce7385c7b2a1c3adc3098b70fd5100e351e,32725a5a3a3a3a32,False,,True,pg_taper_step_051,train
taper_step_55,taper_step,55.jpg,taper_step/55.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\55.jpg,565,655,0.863,False,380ed4a2560984867f588a251b5a3671857fe8f12922b3001ba3af1d02ecc2a1,28e4e46464e46464,False,,True,pg_taper_step_052,train
taper_step_56,taper_step,56.jpg,taper_step/56.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\56.jpg,490,586,0.836,False,7ce246f531932b2b3a1ffcf6461a610100a886609d4d4b76fc761bfd132688fb,20e4e2e2e2e2e460,False,,True,pg_taper_step_053,train
taper_step_57,taper_step,57.jpg,taper_step/57.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\57.jpg,517,587,0.881,False,a3107bcd01c27bf111d76d3fb4b3ea43d61258c6727a30d248b9ccae4af57f0a,28e4e464e4e46464,False,,True,pg_taper_step_052,train
taper_step_58,taper_step,58.jpg,taper_step/58.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\58.jpg,497,555,0.895,False,de3d8805a6d518ba2fd9337084078a2982c037064787001399a903b04af47ac5,68e4e46474e46464,False,,True,pg_taper_step_052,train
taper_step_59,taper_step,59.jpg,taper_step/59.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\59.jpg,462,556,0.831,False,c8435c8e2b9c705bba9d12118525f22a6ff63d5d26848957824f28a3e4f0a25f,2ce2f27272f27474,False,,True,pg_taper_step_054,train
taper_step_6,taper_step,6.jpg,taper_step/6.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\6.jpg,492,492,1.0,False,401f35238146e529032aa52297448fdabc4324bcb159bedb313fbf28467bade5,40b9795979791959,False,,True,pg_taper_step_020,train
taper_step_60,taper_step,60.jpg,taper_step/60.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\60.jpg,687,835,0.823,False,8b0544b50093a99d5a4e1e713939839f1c9c86d205ec2e48f3daafcf1f7cf87f,80d1c2c240626260,False,,True,pg_taper_step_055,train
taper_step_61,taper_step,61.jpg,taper_step/61.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\61.jpg,472,717,0.658,False,c4fa736fa5aeea85629743018da0c0fa9a1f422befec96aeacc9a7e9e6b7e56e,6673d9f0f2e2e5e4,False,,True,pg_taper_step_056,val
taper_step_62,taper_step,62.jpg,taper_step/62.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\62.jpg,410,602,0.681,False,795dbaefd8166eaeca0c43bfd10967b844526462a305d02b52be3bbefd547921,1f1ef2f2d6e1c2c3,False,,True,pg_taper_step_057,train
taper_step_63,taper_step,63.jpg,taper_step/63.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\63.jpg,392,577,0.679,False,d2ab88ba5d2e033942bee2b805f914cee2126fc1a3850308792c4702e3e15396,210f0b49ac9479c0,False,,True,pg_taper_step_058,train
taper_step_64,taper_step,64.jpg,taper_step/64.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\64.jpg,677,432,1.567,False,28810e26095722976051dd2d39d86d01e47f03b6b9d101dcea794830ce30226c,667254cc9c2cac9d,False,,True,pg_taper_step_059,train
taper_step_65,taper_step,65.jpg,taper_step/65.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\65.jpg,502,487,1.031,False,e9543602b7ac55c02eb31ea16c6b3ae4efc2c4b657c427d2489b301bec9a6744,31b1380c3c393918,False,,True,pg_taper_step_060,train
taper_step_66,taper_step,66.jpg,taper_step/66.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\66.jpg,412,822,0.501,False,86c24f0dca09adcaef6290c20f7f7bbdd6e8ba63007709c40b0865cf744ec9d9,856ae83838b830b8,False,,True,pg_taper_step_061,train
taper_step_67,taper_step,67.jpg,taper_step/67.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\67.jpg,452,380,1.189,False,14cc4441cd26cd350a29605bbabdce35537c1511d9c28c813d17cf00a0e45ef6,0903cbff3909f989,False,,True,pg_taper_step_062,train
taper_step_68,taper_step,68.jpg,taper_step/68.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\68.jpg,570,487,1.17,False,9f234bc1f43139c42e169c505c3f80123da21c96666d9e225a6e482f8b270497,3072f2f272b2b232,False,,True,pg_taper_step_063,train
taper_step_69,taper_step,69.jpg,taper_step/69.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\69.jpg,526,492,1.069,False,0c65ba040a36a645f71632cb3d30b072d99a1ba0885be1008d05e581abc75576,626a717979723230,False,,True,pg_taper_step_064,val
taper_step_7,taper_step,7.jpg,taper_step/7.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\7.jpg,492,492,1.0,False,d5b6df949300d4a4098c29bc1bbd931db07186de19641d95059b7691b7fd93d4,0ab9795979b91979,False,,True,pg_taper_step_020,train
taper_step_70,taper_step,70.jpg,taper_step/70.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\70.jpg,550,492,1.118,False,5065bef97296f103890fc07c50a21bdd74bd1fb67fdbc13fb1cf641482063df7,33646c6c6cfcecec,False,,True,pg_taper_step_065,train
taper_step_71,taper_step,71.jpg,taper_step/71.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\71.jpg,617,500,1.234,False,71e4e916adba26fa724323c092302e6b93dc1b58766d8adcf9dc441413594188,1472f2f272b2b232,False,,True,pg_taper_step_063,train
taper_step_72,taper_step,72.jpg,taper_step/72.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\72.jpg,662,562,1.178,False,8ecfc443de3ed45a1884d91859f31b4acb04d433c755977148d346aea5215ed6,0c3270b1b1b2b232,False,,True,pg_taper_step_066,val
taper_step_73,taper_step,73.jpg,taper_step/73.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\73.jpg,602,450,1.338,False,b91fe03751303b9d36c4cc6bd270797fd38dce95704e7c15d35dccb7f150b91b,2090e266e267a086,False,,True,pg_taper_step_067,train
taper_step_74,taper_step,74.jpg,taper_step/74.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\74.jpg,375,500,0.75,False,b683de964eafba1aa0258cc64d0a76ded2c863a6dc9503165e528ddfe20b96c5,0878dcdcdc7c3c3d,False,,True,pg_taper_step_068,train
taper_step_75,taper_step,75.jpg,taper_step/75.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\75.jpg,467,606,0.771,False,a0c76cd5940eee32bc6944aeaf2a0d029e1c6bd6071c630c82a52c475e0606b0,316cdcdcfc7c7979,False,,True,pg_taper_step_069,train
taper_step_76,taper_step,76.jpg,taper_step/76.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\76.jpg,462,690,0.67,False,24c9c724489c4b35b272218253cb01414b1b3d7521fc754f566a93cbd30a59a0,3064666626a62624,False,,True,pg_taper_step_070,train
taper_step_77,taper_step,77.jpg,taper_step/77.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\77.jpg,406,822,0.494,False,d6e4a2ce85f2cc3a5fe956242423c8ddc42dbbb1e9401262984ec17bb7226cd0,01080e970fcf4722,False,,True,pg_taper_step_071,train
taper_step_78,taper_step,78.jpg,taper_step/78.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\78.jpg,681,816,0.835,False,66028c3d591c9b299d1a50b16883961583cd01149419628aa43343de15b7e1c7,006ccce0e9e97171,False,,True,pg_taper_step_072,val
taper_step_79,taper_step,79.jpg,taper_step/79.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\79.jpg,505,762,0.663,False,a8513da05945af0103590057948d0ce976804bb9bdc03e35bcb44ddcc1fd4f3b,70f0b0b0f131b1f1,False,,True,pg_taper_step_073,train
taper_step_8,taper_step,8.jpg,taper_step/8.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\8.jpg,500,500,1.0,False,3c27c775136cad25eaa7ceb820648fec205e6fcfa78241736d34f342cc42c594,081079797979581a,False,,True,pg_taper_step_074,train
taper_step_80,taper_step,80.jpg,taper_step/80.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\80.jpg,517,691,0.748,False,b750cdba54139df05c71e7b701468b41fa6646cf3f7871329ce891ebd6a1d202,f9e56767676767c3,False,,True,pg_taper_step_075,train
taper_step_81,taper_step,81.jpg,taper_step/81.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\81.jpg,470,627,0.75,False,4cd579c59c4d74ca2e38a3dd6f523ce8e418b1b5091a60840c2426ffb8a6cf3e,78fcbcbcfc3cfc7c,False,,True,pg_taper_step_076,val
taper_step_82,taper_step,82.jpg,taper_step/82.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\82.jpg,537,661,0.812,False,b1dde33cc0506d5e6d27211f74ba6a550fb6cf5c13cf9f326434393685b45d78,69e9cd8dcd696961,False,,True,pg_taper_step_077,train
taper_step_83,taper_step,83.jpg,taper_step/83.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\83.jpg,592,741,0.799,False,7436d26d1cb627571019e03e5061b25e10fd2ed6a3048b22333ae9862a89024b,39e98dc969696930,False,,True,pg_taper_step_078,val
taper_step_84,taper_step,84.jpg,taper_step/84.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\84.jpg,472,567,0.832,False,b8b2bcbca35f1f0c186e0c9b455edeed30581d29d8f32445350abfb4e096b461,6860706060606070,False,,True,pg_taper_step_007,train
taper_step_85,taper_step,85.jpg,taper_step/85.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\85.jpg,1157,677,1.709,False,4f13a19367ad94222557883c62a1047cfb48bef2393e4dbfd0ab46fa36ba23c6,2859793938192929,False,,True,pg_taper_step_079,train
taper_step_86,taper_step,86.jpg,taper_step/86.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\86.jpg,1192,802,1.486,False,5641fdd53a70a5edaa628fd26b0ebbe97f04c3636a93ba46d11174ff5840f522,7070b0b0f0727270,False,,True,pg_taper_step_080,val
taper_step_87,taper_step,87.jpg,taper_step/87.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\87.jpg,786,710,1.107,False,61c021b1747a73f93dc4084ac6bfbe8a54d7249d5fcbdadbd55ddaf6de7d329c,00b0717971b0b232,False,,True,pg_taper_step_081,train
taper_step_88,taper_step,88.jpg,taper_step/88.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\88.jpg,580,437,1.327,False,9d3fbdafdf1c6f6058b51acc0d5409440fd6255c5f9eeaf3bd571140eb935f78,6971717171717171,False,,True,pg_taper_step_082,train
taper_step_89,taper_step,89.jpg,taper_step/89.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\89.jpg,836,547,1.528,False,82df56ca237c8c2f7b173b3bfcbdd18062f2b7c8dd0214a851a65906d9350b98,315173f3f3333331,False,,True,pg_taper_step_083,train
taper_step_9,taper_step,9.jpg,taper_step/9.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\9.jpg,800,1067,0.75,False,d123676e98d191df292c5f5119e3088f5b7f55497a3b76e18de9819ee507dbc5,9fb0b1b1f0323203,False,,True,pg_taper_step_084,train
taper_step_90,taper_step,90.jpg,taper_step/90.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\90.jpg,807,597,1.352,False,1b6e61005fa8cbd55c0a94a141e961688458cde25a5726328558047d9f0b8ef6,2010b2b272521000,False,,True,pg_taper_step_085,train
taper_step_91,taper_step,91.jpg,taper_step/91.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\91.jpg,760,717,1.06,False,702aad1b7a1f2fc5d1e87aef3250fb895ac82d73c7c0cf0692d86ea62fbdef65,7068606060726262,False,,True,pg_taper_step_086,train
taper_step_92,taper_step,92.jpg,taper_step/92.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\92.jpg,1095,707,1.549,False,287dc3259411cf26827e0ebe1b5d8f1e3db7291bea3c71f0997d563e62b3ff5d,1030b23030303030,False,,True,pg_taper_step_087,train
taper_step_93,taper_step,93.jpg,taper_step/93.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\93.jpg,1187,787,1.508,False,72a7592d13f00facf98084effd4405f110b1408eb29063e9440a379139d0de50,d4f2e8ece8eaccc8,False,,True,pg_taper_step_088,train
taper_step_94,taper_step,94.jpg,taper_step/94.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\94.jpg,292,275,1.062,True,cf518dc15cf3f27e3ce74203e1d107edaa337f64f87af31b7a6a871099f0fe63,0878606061b0b2b2,False,,True,pg_taper_step_089,train
taper_step_95,taper_step,95.jpg,taper_step/95.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\95.jpg,360,527,0.683,False,010fc3e5a430e17139f26e08d7b59bb573b3babc58166980a8bf5b40296084b2,70c9c949c9c9c8c2,False,,True,pg_taper_step_090,val
taper_step_96,taper_step,96.jpg,taper_step/96.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\96.jpg,742,647,1.147,False,6c6c96844fcff922db1a0ac9b4e159c5542ffefcd5406056e7768e0fbbb28e44,60e0e0e0e032b2b2,False,,True,pg_taper_step_091,train
taper_step_97,taper_step,97.jpg,taper_step/97.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\97.jpg,587,551,1.065,False,2d474d1efa173870dbfde2a59a67ec49b5eaa67c699a07dbd883ffd8acce89eb,3272f2b2f232b2b2,False,,True,pg_taper_step_092,train
taper_step_98,taper_step,98.jpg,taper_step/98.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\98.jpg,637,617,1.032,False,110845987d4e779469ec57c4efc8b9188a8ca414bd2e9c9780b412452524b3fc,b971f1f1f1b1b2b2,False,,True,pg_taper_step_093,train
taper_step_99,taper_step,99.jpg,taper_step/99.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\99.jpg,400,522,0.766,False,71fbec8e9d6589b5ec1c037d0c9cbee63f01dcc890db96e3ca0528b69cd0d740,34b8b8b8b8b93939,False,,True,pg_taper_step_094,val
mug_1,mug,1.jpg,mug/1.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\1.jpg,300,300,1.0,False,96c115f65b0a176687a7a7ee8a3305f2f57e6a78ddf07b8de70f95f7555689a7,8020e9e9e9e9f980,False,,True,pg_mug_001,train
mug_10,mug,10.jpg,mug/10.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\10.jpg,500,500,1.0,False,42894717851553408bce2a9d0970a080370ed8be7f581142ce5e26115bd635ea,f030e9f9797971b0,False,,True,pg_mug_002,train
mug_100,mug,100.jpg,mug/100.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\100.jpg,577,486,1.187,False,6b1e24d2c68342aad1aa7e8ac5c69218ace62b89b61d9556f265d69949b88839,9031e9b1b1f97190,False,,True,pg_mug_003,train
mug_101,mug,101.jpg,mug/101.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\101.jpg,1282,722,1.776,False,5f1893be2ae3ca2d4c7f2377214d73477fddc448161c9921b780386bac9dfe8c,d2d2f0f2d2c27252,False,,True,pg_mug_004,train
mug_102,mug,102.jpg,mug/102.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\102.jpg,567,532,1.066,False,b8c34178b846251c4846ca0fdb4c998988071d157ca22416ef1d1e3ce390f3bf,b071e97161e1e1e1,False,,True,pg_mug_005,train
mug_103,mug,103.jpg,mug/103.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\103.jpg,956,607,1.575,False,a14023cabfb234b1941044752015573a7182f4ddc4b294a63fd5497f5011c1ff,2cb3b3b333b29270,False,,True,pg_mug_006,train
mug_104,mug,104.jpg,mug/104.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\104.jpg,587,587,1.0,False,5ea5254cdd44d658379749c3b465357534530538b0489e5582cc348ca45c282a,6071f1b1b1713030,False,,True,pg_mug_007,train
mug_105,mug,105.jpg,mug/105.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\105.jpg,1217,752,1.618,False,8531fdc03cbe57097c677d93c9e1b251822e1424a3603ff4287957ebeef443d4,c6b0f0f0f0f0f0e0,False,,True,pg_mug_008,train
mug_106,mug,106.jpg,mug/106.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\106.jpg,512,437,1.172,False,388bbbe49cfe7e2745f33f4ada4d26c98aa27323d4cec72351152ad139813fc0,0031f0f0f0f0f030,False,,True,pg_mug_009,train
mug_107,mug,107.jpg,mug/107.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\107.jpg,592,442,1.339,False,c9c47d8ca1cbd4f5feacf08645fcec40ea65f1829b0ea217159e9ad9d470b66a,1739e9b9b9697971,False,,True,pg_mug_010,train
mug_108,mug,108.jpg,mug/108.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\108.jpg,602,552,1.091,False,c38ae0031602f7b1c11545d1c54bf8b1d475f8d4631b0e3c32c6730f7324a2ec,38fce86060e0f031,False,,True,pg_mug_011,train
mug_109,mug,109.jpg,mug/109.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\109.jpg,601,527,1.14,False,e76a1a5d4ed3a919a0b6bc2b32ba87a99500ed861606f011374a1bb2e0ee70e8,00e4e46464e4e464,False,,True,pg_mug_012,train
mug_11,mug,11.jpg,mug/11.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\11.jpg,492,492,1.0,False,dc9f981af650533ce3ffcd841733bd31b5e458956896aa7d4fc075513e9e54c9,78f8b0b0b0f030b0,False,,True,pg_mug_013,train
mug_12,mug,12.jpg,mug/12.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\12.jpg,800,800,1.0,False,e8e018f75b07ba3191cbd1aa948958878768e84f618c195c59a90fdd5e99d217,38f8bca8accc2cbc,False,,True,pg_mug_014,train
mug_13,mug,13.jpg,mug/13.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\13.jpg,1066,1066,1.0,False,214c99901893ac3cb86eb44aa5096b1402535d3d77fae93374d8522ace5df4d9,04000d8d052d0024,False,,True,pg_mug_015,train
mug_14,mug,14.jpg,mug/14.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\14.jpg,430,430,1.0,False,354e13a5a4506bcc06a4018e988b8740e10c367e2f9b517207468cea06bb864b,4e31f9f1b1f1f106,False,,True,pg_mug_016,train
mug_15,mug,15.jpg,mug/15.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\15.jpg,430,430,1.0,False,3211e1315ea080c426d95e5f7bd29547a0491d480571bca098a22ff3c808cf50,4e31f9f1b1e1e106,False,,True,pg_mug_016,train
mug_16,mug,16.jpg,mug/16.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\16.jpg,720,720,1.0,False,cf8c562d5d4832e3dd859c1c91b579de51947365ab10077963bc3fcc3f630dee,9024181a12191804,False,,True,pg_mug_017,train
mug_17,mug,17.jpg,mug/17.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\17.jpg,500,500,1.0,False,ef331b295a02119e998fb87a6e27b6d6353b49ab7356f0f4fa42e5f3dd60e8f1,0020e0e0e0613000,False,,True,pg_mug_018,train
mug_18,mug,18.jpg,mug/18.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\18.jpg,450,450,1.0,False,5ec5bee7b59ecd2a4a597433095ce78cd02968dea9cbc8eeb67cffd208de91cb,100070f0b0f1f130,False,,True,pg_mug_019,val
mug_19,mug,19.jpg,mug/19.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\19.jpg,500,500,1.0,False,f529a4910283e63eb2da56dc6662403fac3ce9344c82a2daa0cf69d4afc8a109,64f0707070e46470,False,,True,pg_mug_020,train
mug_2,mug,2.jpg,mug/2.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\2.jpg,1066,1066,1.0,False,214c99901893ac3cb86eb44aa5096b1402535d3d77fae93374d8522ace5df4d9,04000d8d052d0024,True,mug_13,False,pg_mug_015,excluded_duplicate
mug_20,mug,20.jpg,mug/20.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\20.jpg,300,313,0.958,False,e9d708c9ce2ca31ac5b2034d9f48de2337980faa8d185b3ef7c45b2dc900bd5d,001068f0f0681000,False,,True,pg_mug_021,train
mug_21,mug,21.jpg,mug/21.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\21.jpg,447,447,1.0,False,0b7420fdd01dfddaa3331f678a59b6e17f9173790430e71649b2fcfcf02276d8,32f8f8b8b8f878b8,False,,True,pg_mug_022,train
mug_22,mug,22.jpg,mug/22.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\22.jpg,447,447,1.0,False,5c6931a86820664c41b088dbbbd08885d60357c74fab70f1ee696a126df60272,30e844e4a0e0e0f1,False,,True,pg_mug_023,val
mug_23,mug,23.jpg,mug/23.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\23.jpg,554,554,1.0,False,1d7544e4b912dd10763fcf2a5a000cc4284158d57adff5d9785fd515d9d9e0a7,a078fcfcfcfcfc78,False,,True,pg_mug_024,train
mug_24,mug,24.jpg,mug/24.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\24.jpg,447,447,1.0,False,ce7b1876947896b89d8c9745c69a303f52ddd7d0298513f6453babc27255992e,0c32616969687830,False,,True,pg_mug_025,train
mug_25,mug,25.jpg,mug/25.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\25.jpg,447,447,1.0,False,c15aba9de9c919e7031d9c4ca79d59b8e77847fa07fec137ba06ded7a1a04d11,1004307272320c20,False,,True,pg_mug_026,train
mug_26,mug,26.jpg,mug/26.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\26.jpg,617,660,0.935,False,e2306fd4160916b9f0e00ebd7a2e5bb2300a4bbfc1eb83bd7b5f0a407185aef2,615df034dc1edcd0,False,,True,pg_mug_027,train
mug_27,mug,27.jpg,mug/27.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\27.jpg,576,637,0.904,False,327396536a9b8279dbab22975f7bb1064b729c7715e8a04097d71777d2aa7604,903033c3c18ac461,False,,True,pg_mug_028,train
mug_28,mug,28.jpg,mug/28.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\28.jpg,527,525,1.004,False,cf59b5915d53a12a6c4abbcc51c3d14c671d7c3b2ddc3bee50ade090f83ebd86,797d1f9f9e1f4f6e,False,,True,pg_mug_029,val
mug_29,mug,29.jpg,mug/29.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\29.jpg,750,565,1.327,False,c02e836ef824436fd6ab879f31bc1ca1ebf94ed89114a03f97a24170556600a9,d0c88c0c8c8c6c78,False,,True,pg_mug_030,val
